virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
13.0012,81013.0012,1776931395.043928024,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34524,443,76
13.0012,81013.0012,1776931395.043929221,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34538,443,76
13.0012,81013.0012,1776931395.043942376,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34490,443,76
13.0012,81013.0012,1776931395.047930996,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34540,443,76
13.0012,81013.0012,1776931395.075938679,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45538,21,76
13.0012,81013.0012,1776931395.075940585,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34504,443,76
13.0012,81013.0012,1776931395.075967943,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51958,443,76
13.0012,81013.0012,1776931395.079929868,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51966,443,76
13.0012,81013.0012,1776931395.079930913,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51964,443,76
14.0012,81014.0012,1776931395.332000472,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51968,443,76
14.0012,81014.0012,1776931395.961025081,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45542,21,76
14.0012,81014.0012,1776931395.971930615,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34546,443,76
14.0012,81014.0012,1776931395.991563725,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34564,443,76
14.0012,81014.0012,1776931396.007936065,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34554,443,76
14.0012,81014.0012,1776931396.053386295,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34566,443,76
14.0012,81014.0012,1776931396.061389833,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34570,443,76
14.0012,81014.0012,1776931396.103930815,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45488,21,76
14.0012,81014.0012,1776931396.103932090,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45504,21,76
14.0012,81014.0012,1776931396.103954462,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34416,443,76
15.0011,81015.0011,1776931396.954391944,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45556,21,76
15.0011,81015.0011,1776931396.963931385,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45542,21,76
15.0011,81015.0011,1776931396.995930539,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34564,443,76
15.0011,81015.0011,1776931396.995931842,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34510,443,76
15.0011,81015.0011,1776931397.000874843,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34580,443,76
15.0011,81015.0011,1776931397.027965474,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34518,443,76
15.0011,81015.0011,1776931397.032217810,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45560,21,76
15.0011,81015.0011,1776931397.059950366,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34566,443,76
15.0011,81015.0011,1776931397.059951713,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34538,443,76
15.0011,81015.0011,1776931397.063923586,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34524,443,76
15.0011,81015.0011,1776931397.063925226,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34540,443,76
15.0011,81015.0011,1776931397.091978791,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45538,21,76
15.0011,81015.0011,1776931397.091986011,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34570,443,76
15.0011,81015.0011,1776931397.123936815,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45506,21,76
15.0011,81015.0011,1776931397.123938553,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45524,21,76
15.0011,81015.0011,1776931397.123939653,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34458,443,76
15.0011,81015.0011,1776931397.123940548,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45508,21,76
15.0011,81015.0011,1776931397.123941771,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34430,443,76
15.0011,81015.0011,1776931397.123942907,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34446,443,76
16.0011,81016.0011,1776931397.635919739,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51924,443,76
16.0011,81016.0011,1776931397.635920715,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51916,443,76
16.0011,81016.0011,1776931397.955953624,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45556,21,76
16.0011,81016.0011,1776931397.987943292,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34546,443,76
16.0011,81016.0011,1776931398.005566719,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45574,21,76
16.0011,81016.0011,1776931398.019934382,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34580,443,76
16.0011,81016.0011,1776931398.019936044,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34554,443,76
16.0011,81016.0011,1776931398.030567646,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34582,443,76
16.0011,81016.0011,1776931398.051949610,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45560,21,76
16.0011,81016.0011,1776931398.147946409,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34474,443,76
16.0011,81016.0011,1776931398.147947628,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34478,443,76
17.0011,81017.0011,1776931398.403994778,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51936,443,76
17.0011,81017.0011,1776931398.403971164,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51928,443,76
17.0011,81017.0011,1776931398.403972928,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42198,21,76
17.0011,81017.0011,1776931398.403998614,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51948,443,76
17.0011,81017.0011,1776931398.979977616,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45542,21,76
17.0011,81017.0011,1776931399.011960189,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45574,21,76
