virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
16.0012,77416.0012,1776798430.642071673,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33758,443,76
17.0012,77417.0012,1776798430.898060915,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,53426,443,76
17.0012,77417.0012,1776798430.898051625,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,53434,443,76
17.0012,77417.0012,1776798431.482034366,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57998,443,76
18.0012,77418.0012,1776798431.922073054,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51344,21,76
18.0012,77418.0012,1776798431.922075224,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,53448,443,76
18.0012,77418.0012,1776798432.455549187,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58010,443,76
18.0012,77418.0012,1776798432.480695587,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58026,443,76
18.0012,77418.0012,1776798432.487883070,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58038,443,76
18.0012,77418.0012,1776798432.498120633,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57998,443,76
18.0012,77418.0012,1776798432.690078073,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33770,443,76
19.0011,77419.0011,1776798432.946106292,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33736,443,76
19.0011,77419.0011,1776798433.450512479,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40358,21,76
19.0011,77419.0011,1776798433.458042466,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58010,443,76
19.0011,77419.0011,1776798433.490064241,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58026,443,76
19.0011,77419.0011,1776798433.494069599,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58038,443,76
19.0011,77419.0011,1776798433.714067141,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60246,21,76
19.0011,77419.0011,1776798433.714077470,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60150,21,76
19.0011,77419.0011,1776798433.714107089,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60232,21,76
20.0012,77420.0012,1776798434.473200586,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40374,21,76
20.0012,77420.0012,1776798434.482045480,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40358,21,76
20.0012,77420.0012,1776798434.514057264,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57998,443,76
20.0012,77420.0012,1776798434.738095254,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60170,21,76
20.0012,77420.0012,1776798434.738130101,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57982,443,76
20.0012,77420.0012,1776798434.738132774,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60160,21,76
21.0011,77421.0011,1776798435.461337291,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58042,443,76
21.0011,77421.0011,1776798435.474077511,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58010,443,76
21.0011,77421.0011,1776798435.478037819,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40374,21,76
21.0011,77421.0011,1776798435.506057784,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58026,443,76
21.0011,77421.0011,1776798435.506114183,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58038,443,76
21.0011,77421.0011,1776798435.762033955,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33744,443,76
21.0011,77421.0011,1776798435.762035289,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60190,21,76
21.0011,77421.0011,1776798435.762036258,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60182,21,76
22.0012,77422.0012,1776798436.453371157,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40378,21,76
22.0012,77422.0012,1776798436.470032009,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58042,443,76
22.0012,77422.0012,1776798436.502057544,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40358,21,76
22.0012,77422.0012,1776798436.786090062,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60202,21,76
22.0012,77422.0012,1776798436.786091533,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60216,21,76
23.0011,77423.0011,1776798437.462037331,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40378,21,76
23.0011,77423.0011,1776798437.482827969,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57234,21,76
23.0011,77423.0011,1776798437.490092223,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40374,21,76
23.0011,77423.0011,1776798437.810112728,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60220,21,76
24.0011,77424.0011,1776798438.455574124,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47592,443,76
24.0011,77424.0011,1776798438.482040973,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58042,443,76
24.0011,77424.0011,1776798438.489440551,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57238,21,76
24.0011,77424.0011,1776798438.514087224,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57234,21,76
24.0011,77424.0011,1776798438.578087422,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57998,443,76
24.0011,77424.0011,1776798438.834072452,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60226,21,76
24.0011,77424.0011,1776798438.834074823,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33758,443,76
25.0012,77425.0012,1776798439.474056498,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40378,21,76
25.0012,77425.0012,1776798439.474057897,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47592,443,76
25.0012,77425.0012,1776798439.506068677,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57238,21,76
25.0012,77425.0012,1776798439.602075756,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58026,443,76
25.0012,77425.0012,1776798439.602077156,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58010,443,76
25.0012,77425.0012,1776798439.602078311,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58038,443,76
26.0012,77426.0012,1776798440.471977721,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47606,443,76
